,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,NFLX Position,NFLX Order,NFLX Filled Order,NFLX Trade Price,NFLX Cost to Trade,NFLX PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,AMZN Position,AMZN Order,AMZN Filled Order,AMZN Trade Price,AMZN Cost to Trade,AMZN PnL
2015-01-13,0.5717939267400002,6.038545617134998,94457.79692434998,82995.660753,1060385.45617135,-753,68,68,111.43,19.82197959999961,-898.4727325999974,2883,3,3,46.02,0.591000000000004,2044.9290000000026,860,9,9,498.84,4.688999999999931,3060.5009999999966,1286,-21,-21,157.26,5.76449999999989,487.2755000000059,405,49,49,297.48,27.513500000000043,1023.7064999999936
2015-01-12,-1.0671456621000024,5.4667516903949975,100919.48018794999,89694.25,1054667.51690395,-821,60,60,112.599998,15.120002999999883,2215.441879,2880,-69,-69,47.09,10.76399999999982,-4298.514000000006,851,24,24,494.94,14.556000000000404,-3065.656000000004,1307,-58,-58,159.0,14.761000000000752,-3510.8310000000224,356,45,45,297.56,18.427500000000634,-2011.8974999999941
2015-01-09,-0.8033728585249951,6.533897352495002,106911.31881095,98680.811762,1065338.97352495,-881,77,77,112.66999799999999,20.982519249999907,-186.76508524999647,2949,-62,-62,47.63,10.415999999999865,-2201.9760000000056,827,10,10,504.76,7.2400000000002365,-5411.809999999992,1365,-40,-40,158.42,10.97999999999979,930.8700000000359,311,45,45,301.48,20.317499999999427,-1164.0474999999926
2015-01-08,0.5600770690999939,7.337270211019995,114221.0354042,107190.619042,1073372.7021102,-958,89,89,109.230003,15.575000000000253,-4113.4143090000025,3011,-50,-50,47.12,7.874999999999872,3142.5649999999973,817,21,21,497.99,10.069500000000152,1346.1004999999873,1405,-33,-33,156.24,8.53050000000012,4765.589499999966,266,36,36,300.32,14.31000000000049,459.9299999999906
2015-01-07,-0.25165744985999333,6.7771931419200016,122564.14770119998,112814.25,1067771.9314192,-1047,84,84,107.199997,20.160012600000492,-1659.1474986,3061,-46,-46,47.35,9.153999999999847,764.5860000000063,796,16,16,507.0,13.704000000000269,-778.9039999999655,1438,-22,-22,157.2,7.468999999999835,-1449.3689999999735,230,40,40,297.5,25.240000000000236,606.2599999999995
2015-01-06,-1.8228207301600017,7.028850591779995,129503.48591779998,120180.062262,1070288.5059178,-1131,44,44,106.540001,11.527995599999906,-35.6003016000001,3107,76,76,47.35,15.617999999999945,-2535.328000000007,780,11,11,515.0,7.2984999999997395,-9309.528500000019,1460,-27,-27,159.67,5.508000000000362,-5023.587999999998,190,25,25,302.24,11.912500000000534,-1324.1624999999965
2015-01-05,-1.7310427649999958,8.851671321939998,133263.6008694,124843.75,1088516.7132194,-1175,0,0,108.290001,0.0,3619.002350000009,3031,13,13,49.26,2.3399999999999777,-7693.409999999998,769,9,9,523.26,4.126500000000442,-8403.036499999957,1487,-17,-17,161.27,3.663499999999954,-3808.9435000000167,165,20,20,307.01,9.789999999999964,-1024.0399999999975
2015-01-02,0.5315313617399985,10.582714086939994,134746.85556939998,128462.75235000001,1105827.1408694,-1175,4,4,111.389999,0.983999600000027,1228.7201173999947,3018,24,24,49.15,3.1200000000000276,3157.380000000013,760,3,3,529.01,1.3200000000000955,-1217.5500000000243,1504,-11,-11,161.31,1.7160000000001276,2444.3340000000067,145,13,13,312.58,3.2305000000001654,-297.57050000000555
2014-12-31,-0.06433195256500168,10.051182725199993,135995.48371499995,130138.016463,1100511.8272519999,-1179,9,9,112.82,1.7144986500000043,2518.6454743500008,2994,10,10,49.03,1.3000000000000114,-689.9200000000119,757,0,0,531.25,0.0,-3043.1399999999862,1515,-10,-10,160.41,1.5150000000000432,592.9349999999793,132,18,18,311.55,5.940000000000327,-21.839999999998827
2014-12-30,0.13440913559999643,10.115514677764997,137536.35558964993,133673.756436,1101155.1467776499,-1188,8,8,113.639999,1.2279999999999973,1652.2603559999966,2984,-35,-35,48.71,6.03749999999993,526.1824999999992,757,7,7,528.09,2.6145000000000893,81.19549999993801,1525,0,0,160.02,0.0,-701.4999999999688,114,-6,-6,309.91,2.9070000000000165,-214.04700000000102
2014-12-29,-0.4287762708999954,9.981105542165,136413.53781364998,136236.364784,1099811.05542165,-1196,12,12,113.790001,2.7059970000000364,95.366790999999,3019,89,89,47.97,13.12749999999995,856.2925000000092,750,0,0,532.19,0.0,-2774.999999999949,1525,-15,-15,162.0,2.3100000000000307,-2798.160000000019,120,-12,-12,307.85,5.3820000000000165,333.738000000006
2014-12-26,0.2302118832000013,10.409881813064993,137299.76054664998,137699.917584,1104098.81813065,-1208,0,0,112.099998,0.0,-2391.835168,2930,-34,-34,48.84,5.218999999999989,-855.9389999999972,750,10,10,528.77,3.3699999999996635,3941.6299999999937,1540,-15,-15,162.27,2.534999999999826,805.0150000000161,132,-2,-2,305.0,0.6120000000000345,803.2480000000003
2014-12-24,0.059684780304992864,10.179669929864993,136734.89688264992,135308.082416,1101796.69929865,-1208,-13,-13,112.58000200000001,1.865501949999998,638.8933030500045,2964,59,59,48.07,8.732000000000108,2391.517999999986,740,5,5,530.51,2.5674999999999955,-1348.967500000037,1555,-16,-16,162.88,2.632000000000153,-645.4920000000252,134,-17,-17,306.38,5.303999999999815,-439.1039999999994
2014-12-23,0.5750211211100036,10.119985149560002,134340.17552059997,134485.301195,1101199.8514956,-1195,-14,-14,113.230003,2.4639979000000327,479.59721110000356,2905,106,106,48.29,18.49700000000005,-154.83699999999735,735,4,4,527.0,2.4760000000000217,4193.204000000021,1571,-25,-25,162.23,6.975000000000051,1269.5750000000176,151,-28,-28,306.98,10.388000000000421,-37.32800000000769
2014-12-22,0.9381175520599998,9.544964028449998,133069.08319849998,133382.142362,1095449.6402845,-1181,-12,-12,112.160004,2.1479963999999656,-1367.5514794000037,2799,21,21,48.54,3.254999999999994,-1373.7150000000054,731,12,12,516.08,7.685999999999422,6223.673999999986,1596,-5,-5,158.33,1.229999999999933,4674.1500000000115,179,-22,-22,301.94,8.82199999999973,1224.6180000000086
2014-12-19,0.8757971508299964,8.606846476389997,133982.31891889998,130670.81883100001,1086068.4647639,-1169,13,13,112.260002,2.593498699999972,1019.5100082999966,2778,43,43,47.9,7.9550000000000365,2264.415000000001,719,21,21,511.51,11.728500000000315,3754.4115,1601,-60,-60,157.49,19.139999999999645,1298.289999999975,201,-10,-10,296.91,6.625,421.3449999999919
2014-12-18,0.9888947925200048,7.73104932556,133875.8485276,133152.302364,1077310.4932555999,-1182,51,51,111.870003,12.80098979999969,-3967.938574799999,2735,-117,-117,48.4,28.02149999999979,359.40850000001825,698,20,20,512.95,12.190000000000055,4161.190000000024,1661,0,0,153.58,0.0,9550.75,211,-6,-6,304.01,2.591999999999962,-214.46199999999507
2014-12-17,1.1655396804500002,6.7421545330399955,142711.7228644,134902.534932,1067421.5453303999,-1233,85,85,107.120003,25.075008500000123,-3336.3101955000006,2852,20,20,45.38,3.9299999999999784,6980.069999999988,678,36,36,497.0,46.88999999999951,6336.150000000001,1661,-46,-46,151.52,14.697000000000493,854.0830000000171,217,4,4,296.37,2.295999999999958,821.4039999999985
2014-12-16,-1.9263404545999991,5.576614852589995,148691.57061790003,140696.5,1055766.1485259,-1318,7,7,106.370003,2.53750000000002,1961.1264539999952,2832,59,59,46.43,11.210000000000202,-4270.419999999995,642,28,28,511.56,16.562000000000854,-11773.061999999984,1707,-1,-1,152.03,0.29499999999999316,-2817.87500000001,213,-8,-8,304.35,4.283999999999923,-2363.1739999999977
2014-12-15,-0.8257529857200002,7.502955307189995,150983.60499690002,143404.753975,1075029.5530719,-1325,24,24,110.699997,5.14800120000009,1959.0721428,2773,-37,-37,48.06,6.1790000000000065,-2935.199000000006,614,13,13,522.74,7.695999999999503,-3044.7760000000085,1708,27,27,155.93,9.679499999999944,-3987.0894999999887,221,-25,-25,308.87,12.03750000000042,-249.53750000000008
2014-12-12,-1.2933927595700025,8.328708292909994,150520.81967410006,148025.77404699998,1083287.0829291,-1349,-22,-22,110.459999,4.906007699999958,2519.183904300001,2810,73,73,47.42,11.095999999999972,-39.55599999998921,601,17,17,523.51,7.497000000000139,-5743.067000000038,1681,-8,-8,160.25,1.7639999999999418,-9573.213999999994,246,-23,-23,303.99,9.924500000000126,-97.27450000000526
2014-12-11,0.3217600099800062,9.622101052479996,152296.4791978,148119.743981,1096221.0105247998,-1327,-12,-12,112.260002,3.18599820000004,438.436099799999,2737,72,72,48.01,12.888000000000044,78.59199999999758,584,9,9,527.8,5.746499999999992,1310.1135000000504,1689,-15,-15,160.82,3.9749999999998806,946.515000000004,269,-23,-23,307.89,12.08649999999999,443.94350000001066
2014-12-10,-1.1170613108500076,9.30034104249999,146740.12596,147214.246055,1093003.410425,-1315,-2,-2,114.410004,0.6950005000000032,2853.442891500001,2665,20,20,49.02,4.339999999999947,-3600.290000000004,575,0,0,533.08,0.0,-4203.250000000035,1704,-11,-11,163.01,2.32099999999989,-4228.021000000032,292,-39,-39,312.0,28.275,-1992.4950000000074
2014-12-09,0.6731225189899993,10.417402353349997,145105.5922205,149839.56393899999,1104174.0235335,-1313,-58,-58,110.190002,14.586997100000094,-2401.1283100999954,2645,148,148,47.82,27.305999999999774,1686.7839999999987,575,5,5,522.14,2.302500000000009,3696.1474999999928,1715,-2,-2,160.84,0.3750000000000114,1935.534999999992,331,-29,-29,302.99,19.922999999999682,1813.8870000000052
2014-12-08,-0.445161559599999,9.744279834359999,142326.68587359998,141062.00251,1097442.7983436,-1255,-40,-40,114.099998,6.880005999999753,3220.117403999999,2497,15,15,49.88,2.182499999999955,-4068.5425000000064,570,0,0,527.13,0.0,980.4000000000156,1717,-39,-39,163.29,7.000499999999841,-2427.1904999999947,360,0,0,311.57,0.0,-2156.4000000000033
2014-12-05,-0.9203693921399979,10.189441393959997,136693.9387996,139725.0,1101894.4139395999,-1215,-43,-43,115.989998,8.406491399999954,608.4410786,2482,38,38,50.15,6.137000000000089,90.86299999999798,570,-15,-15,531.0,8.0625,-6971.212499999973,1756,-19,-19,163.61,3.315500000000009,-1381.3555000000017,360,-5,-5,316.8,1.779999999999859,-1550.430000000004
2014-12-04,0.1724032701499965,11.109810786099997,131473.002549,135354.277656,1111098.107861,-1172,-50,-50,115.769997,8.099992500000326,499.5822015000076,2444,-4,-4,50.43,0.7100000000000023,-1566.069999999984,585,-19,-19,531.16,8.302999999999793,3492.8069999999375,1775,-37,-37,164.01,8.362000000000176,-861.481999999999,365,9,9,315.53,6.484499999999935,159.1955000000028
2014-12-03,-0.21380247399999353,10.93740751595,123815.97515950001,130073.46,1109374.0751595001,-1122,-42,-42,115.75,10.500000000000238,-1422.0632400000047,2448,-53,-53,50.22,10.043500000000055,963.3264999999964,604,-19,-19,531.44,7.3149999999993955,-1518.9249999999681,1812,18,18,162.47,2.780999999999824,3353.0190000000407,356,-23,-23,325.73,7.681999999999551,-3513.3819999999996
2014-12-02,0.603536072245001,11.151209989949994,116249.44665950001,123800.39676,1111512.0998995001,-1080,-117,-117,113.5,58.38301755000073,233.1302224499895,2501,50,50,48.76,8.350000000000009,3746.65,623,-26,-26,533.51,15.014999999999054,-53.70499999996978,1794,52,52,162.47,10.32200000000007,1968.5379999999914,379,-35,-35,327.5,29.242500000000064,140.7475000000008
2014-12-01,-0.9614196171600029,10.54767391770499,104975.88302905003,110812.40999999999,1105476.73917705,-963,-88,-88,118.809998,14.739995599999862,3691.8798284000122,2451,81,81,49.29,12.717000000000175,-1661.5769999999995,649,-21,-21,538.9,7.769999999999618,-5280.770000000057,1742,64,64,161.64,12.575999999999476,-1076.1159999999916,414,-62,-62,338.12,22.41300000000076,-5287.612999999994
2014-11-28,0.22847298320000045,11.509093534864993,96753.49059865,104063.75,1115090.93534865,-875,-60,-60,119.269997,9.809988000000146,67.6398319999941,2370,118,118,50.51,16.402000000000175,-1620.7220000000086,670,-19,-19,540.62,6.184500000000208,976.7655000000242,1678,43,43,162.75,6.643499999999579,328.11649999999815,476,-54,-54,336.03,13.229999999999018,2532.9299999999967
2014-11-26,-0.15494864028500424,11.280620551664994,90670.88225665,96985.0,1112806.2055166499,-815,-59,-59,117.940002,12.685008850000012,-1133.6264028500002,2252,107,107,50.15,17.17349999999974,649.9165000000054,689,-17,-17,540.88,6.273000000000093,-498.8630000000259,1635,53,53,161.93,10.441000000000447,291.198999999995,530,-49,-49,333.78,17.272499999999887,-858.1125000000168
2014-11-25,-0.11533286173999656,11.435569191949998,84382.79040750001,88905.598488,1114355.6919195,-756,-42,-42,119.07,8.714987400000222,788.4443826000022,2145,156,156,50.15,24.569999999999602,-2178.150000000004,706,-17,-17,539.0,7.718000000000711,1265.5520000000413,1582,43,43,162.65,10.320000000000636,-648.800000000024,579,-50,-50,335.27,14.475000000000477,-380.37499999998096
2014-11-24,0.24579967614500087,11.550902053689997,81510.5412509,84701.817858,1115509.0205369,-714,-31,-31,116.849998,5.487001549999851,-1535.9442385500045,1989,134,134,51.51,26.53199999999986,-1125.8419999999942,723,-7,-7,537.65,2.6529999999999747,1278.1069999999868,1539,34,34,161.54,5.440000000000078,1866.4500000000278,629,-48,-48,334.78,21.264000000000852,1975.2259999999926
2014-11-21,0.17513690472499424,11.305102377544998,76854.41172645002,79549.010683,1113051.02377545,-683,-25,-25,117.510002,5.01250375000005,-84.29445275000215,1855,61,61,53.21,11.437499999999915,-2126.8575000000083,730,0,0,541.61,0.0,1949.0999999999694,1505,50,50,161.83,9.250000000000398,352.6499999999999,677,-57,-57,335.42,32.31899999999912,1660.7709999999836
2014-11-20,0.02619290812500035,11.129965472820002,75490.14814820001,76531.978684,1111299.6547282,-658,-13,-13,114.910004,2.5609967499999327,-1078.5609187500002,1794,134,134,51.87,36.71599999999993,1254.9640000000109,730,-2,-2,531.25,1.0160000000000309,-1589.295999999977,1455,17,17,160.95,2.6689999999997953,-1143.9590000000294,734,-41,-41,324.0,13.078999999999759,2818.7809999999995
2014-11-19,-0.1651229540349935,11.103772564695001,71696.55177695001,73962.14871,1111037.72564695,-645,-29,-29,115.440002,5.510004349999841,509.6219596500029,1660,32,32,54.74,4.208000000000038,-4263.728000000004,732,2,2,535.0,0.9770000000000436,1433.8030000000265,1438,45,45,162.05,10.93500000000003,-679.6149999999717,775,-53,-53,327.25,22.021499999999254,1348.6885000000111
2014-11-18,-0.36454702682000334,11.268895518729995,69705.6433393,71129.520616,1112688.9551873,-616,-19,-19,113.940002,5.680996199999919,-918.3127681999975,1628,50,50,54.43,8.125,-39.68500000000493,730,9,9,537.5,5.278499999999804,-1094.5885000000133,1393,1,1,164.73,0.1625,-3162.8425000000143,828,-39,-39,323.99,23.341499999999165,1569.958499999997
2014-11-17,-1.0939356378449963,11.633442545549999,66607.1978435,68052.028806,1116334.4254555001,-597,-23,-23,114.269997,5.727003450000144,109.7741215500039,1578,27,27,55.05,4.373999999999936,-1106.2739999999933,721,13,13,543.58,4.244499999999834,-5682.27449999999,1392,12,12,164.16,2.8800000000001775,-2.8800000000001775,867,-53,-53,326.44,48.97200000000065,-4257.701999999985
2014-11-14,1.2335305032799957,12.727378183394993,63808.84953795,65539.32,1127273.7818339497,-574,-16,-16,113.150002,3.0799992000000658,-778.4399672000078,1551,58,58,54.2,8.93200000000012,1464.5179999999934,708,1,1,546.68,0.4160000000000309,-695.5560000000129,1380,22,22,162.1,3.3000000000002503,1902.480000000006,920,-43,-43,317.12,18.017000000000724,10442.302999999976
2014-11-13,0.2778347031500071,11.493847680114998,60779.91345315,62953.56,1114938.47680115,-558,-10,-10,111.800003,2.0299985000000333,-872.5899684999962,1493,3,3,54.92,0.4920000000000002,-956.2520000000007,707,-3,-3,549.8,1.0934999999999946,-1358.1334999999644,1358,30,30,162.0,4.860000000000355,1174.2000000000055,963,-25,-25,312.0,7.237500000000239,4791.122500000027
2014-11-12,-0.503836964340004,11.216012976964992,60141.31305765,60965.0,1112160.12976965,-548,-6,-6,109.379997,1.0049994000000084,-852.326643400002,1490,52,52,54.45,9.77600000000005,283.72400000000687,710,-4,-4,550.39,1.5280000000001563,-2116.9280000000135,1328,45,45,162.28,7.424999999999898,-1794.1650000000311,988,-36,-36,310.75,19.314000000000853,-558.6740000000005
2014-11-11,0.7373817631999952,11.719849941304995,58319.20103905001,59457.398374,1117198.49941305,-542,-15,-15,108.699997,1.9950030000000538,-475.4823679999941,1438,17,17,55.32,2.9750000000000485,-966.4350000000024,714,0,0,548.49,0.0,1999.1999999999675,1283,35,35,163.7,8.505000000000024,-259.62499999999636,1024,-24,-24,305.94,9.360000000000491,7076.159999999976
2014-11-10,1.2614306520600025,10.982468178105,58962.63599704999,57353.411054000004,1109824.68178105,-527,4,4,109.019997,0.5539993999999752,94.26602059999611,1421,5,5,54.71,0.7124999999999844,625.3774999999968,714,3,3,541.46,1.4309999999998582,4623.939000000013,1248,22,22,161.9,3.6960000000002653,1772.2040000000193,1048,-24,-24,300.0,6.840000000000055,5498.5199999999995
2014-11-07,0.3472654394600035,9.721037526044999,57086.25632245,57884.311062,1097210.37526045,-531,-16,-16,108.75,2.3919984000000114,-166.204605400002,1416,-14,-14,54.78,2.1980000000000306,168.00200000000643,711,0,0,546.21,0.0,-732.3299999999808,1226,37,37,161.42,6.4380000000004545,742.9019999999822,1072,-10,-10,297.82,3.355000000000018,3460.2850000000294
2014-11-06,-0.23620683697999817,9.373772086584994,61222.56138085,55980.498455,1093737.7208658499,-515,26,26,108.599998,4.121007800000148,85.04113020000014,1430,14,14,54.0,2.5480000000000107,602.8119999999924,711,1,1,545.5,0.7375000000000455,-2758.9974999999968,1189,30,30,161.28,5.969999999999686,-417.8099999999824,1082,-7,-7,296.69,4.144000000000131,126.8860000000049
2014-11-05,-1.4302039620150067,9.609978923564995,61938.55194065001,58893.260540999996,1096099.78923565,-541,19,19,109.099998,3.5814971500000983,-153.74312014999876,1416,25,25,55.09,4.012499999999939,-495.70249999999476,710,-8,-8,556.8,3.2799999999995633,-5796.660000000039,1159,63,63,163.13,12.977999999999657,-1005.1880000000135,1089,-9,-9,303.01,2.7360000000000695,-6850.746000000022
2014-11-04,-0.6596502240050047,11.040182885580002,64073.9866158,60815.99888,1110401.8288558,-560,21,21,109.360001,4.504501050000078,444.3377599500007,1391,22,22,55.27,3.8279999999999577,-1125.698000000003,718,0,0,553.0,0.0,-796.9800000000098,1096,54,54,164.34,8.531999999999607,-1881.6120000000078,1098,-20,-20,303.99,6.769999999999754,-3236.5500000000275
2014-11-03,-0.4169048693899944,11.699833109585006,67136.24109585,63561.401162,1116998.33109585,-581,29,29,108.220001,4.103502900000217,-823.8846939000005,1369,-14,-14,56.18,2.372999999999971,-850.1729999999965,718,6,6,555.5,2.0459999999999128,-2752.0460000000094,1042,66,66,164.25,13.101000000000091,-44.880999999991424,1118,-24,-24,306.24,7.464000000000306,301.9360000000538
2014-10-31,1.5654196373200056,12.116737978975,70320.36734975,65880.0,1121167.3797897499,-610,36,36,108.010002,6.2099928000001,-665.4881268000025,1383,56,56,54.91,8.70800000000012,2672.6819999999984,712,9,9,559.35,5.080500000000393,6157.799500000067,976,75,75,165.48,13.500000000000938,-49.4499999999895,1142,-43,-43,305.15,20.167000000001213,7538.652999999982
2014-10-30,0.7743572316799914,10.551318341654996,75240.93664654999,69109.081938,1105513.18341655,-646,52,52,106.959999,7.826005199999668,244.48931680000237,1327,64,64,53.93,10.463999999999851,167.16600000000344,703,-2,-2,548.95,0.9210000000000036,687.2589999999328,901,67,67,163.5,12.930999999999283,786.278999999989,1185,-13,-13,293.98,5.550999999999976,5858.378999999986
2014-10-29,-0.34598677799999145,9.776961109975003,79635.84551574998,74923.317208,1097769.61109975,-698,44,44,106.650002,7.4580000000002205,-422.2967799999998,1263,45,45,55.17,7.244999999999997,-1472.3250000000046,705,3,3,550.0,1.4040000000001556,298.44600000004465,834,86,86,164.33,16.340000000000295,-195.87999999999047,1198,-31,-31,299.11,15.871999999999309,-1667.8119999999635
2014-10-28,1.3791592141499922,10.122947887974995,85839.18442775,79201.078516,1101229.47887975,-742,65,65,105.400002,9.035019499999862,-1237.3428585000024,1218,94,94,54.25,14.569999999999974,1162.189999999999,702,0,0,543.0,0.0,5707.259999999997,748,103,103,162.0,15.965000000000703,1264.6849999999922,1229,-21,-21,289.76,7.769999999999618,6894.799999999936
2014-10-27,0.3400692262300036,8.743788673825,95623.77077325,84823.770807,1087437.88673825,-807,86,86,104.849998,12.727995700000411,107.86226229999886,1124,104,104,54.8,15.02799999999993,-893.4279999999964,702,8,8,537.03,4.436000000000422,712.544000000006,645,99,99,162.0,14.800499999999483,-142.33050000000338,1250,-11,-11,285.7,6.49549999999997,3616.044500000031
2014-10-24,-3.549802386560003,8.403719447594996,108961.51536894999,93961.460893,1084037.19447595,-893,142,142,105.18,24.2820425999992,-422.25086559998914,1020,137,137,54.65,21.029499999999956,274.1605000000013,694,-5,-5,544.36,3.342499999999859,-2916.2425000000317,546,118,118,162.1,19.411000000001128,-64.57099999999654,1261,20,20,284.4,7.399999999999636,-32369.12000000001
2014-10-23,0.6675442133749951,11.953521834155,125959.46627154999,108499.05207,1119535.21834155,-1035,175,175,104.08000200000001,30.712526249999357,-2125.8673662500087,883,233,233,54.36,54.52200000000008,809.3579999999971,699,29,29,539.32,18.84999999999868,7667.189999999988,428,161,161,162.12,50.79549999999865,62.994500000005665,1241,-89,-89,313.4,37.113000000000646,261.7669999999695
2014-10-22,0.027436120000010215,11.285977620780006,137453.1534678,124617.89758,1112859.7762078,-1210,114,114,102.839996,21.375000000000647,-692.7508000000054,650,352,352,52.71,63.71200000000108,590.9280000000003,670,72,72,529.89,34.84800000000105,3857.8520000000462,267,187,187,162.41,65.45,-296.59000000000066,1330,-108,-108,315.43,57.077999999998426,-3185.0779999999386
2014-10-21,1.1384108884799973,11.258541500779996,178505.44427579996,135670.28132399998,1112585.4150078,-1324,208,208,103.019997,38.89597919999896,-4305.013615199995,298,484,484,51.75,95.58999999999835,-17.629999999997963,598,140,140,525.19,109.61999999999898,2689.979999999957,80,182,182,166.4,51.32399999999781,-29.524000000000242,1438,17,17,309.9,5.533500000000186,13046.296500000008
2014-10-20,0.7600873321799991,10.120130612299999,252950.459187,179626.043064,1101201.3061229999,-1532,262,262,98.32,54.889026200001396,-3427.0756782000126,-186,568,568,50.86,132.06000000000017,-104.5200000000014,458,194,194,509.45,237.16500000000045,4525.375000000012,-102,108,108,166.84,24.948000000000025,2938.632000000003,1421,62,62,302.95,26.28800000000076,3668.4619999999895
2014-10-17,-0.6942582768100003,9.360043280120001,294454.80921319994,251912.016412,1093600.4328012,-1794,26,26,97.5,5.60299610000016,-2567.375768099987,-754,572,572,51.4,200.77199999999868,451.3080000000058,264,182,182,527.25,149.5129999999985,-4169.952999999993,-210,100,100,181.24,23.949999999999818,-628.050000000002,1359,216,216,307.15,161.89199999999764,-28.51200000002663
2014-10-16,1.9019168461799976,10.054301556930001,425494.6682892999,299458.02364,1100543.0155693,-1820,342,342,95.550003,102.08703420000136,2908.0904618000054,-1326,46,46,47.53,11.454000000000043,17205.505999999994,82,154,154,519.0,127.05000000000351,1118.9299999999937,-310,164,164,179.8,57.72800000000157,854.1719999999956,1143,42,42,293.83,22.679999999999904,-3067.530000000013
2014-10-15,-0.06442157388500103,8.15238471075,320457.9749454998,423110.90216199995,1081523.8471075,-2162,-4281,-4281,97.970001,845.4968578500236,-1568.6547388500471,-1372,185,185,63.5,36.81499999999938,195.04499999999757,-72,147,147,531.01,117.74700000000321,1470.483000000012,-474,85,85,182.46,17.552500000000947,1068.0475000000047,1101,217,217,304.35,92.1165000000001,-1809.1364999999773
2014-10-14,-0.39526633420499485,8.216806284635004,279900.77284635004,320450.18000000005,1082168.06284635,2119,-2021,-2021,100.389999,401.16860104999677,-1475.122342049962,-1557,-408,-408,63.64,97.5120000000012,-2044.661999999997,-219,11,11,538.9,10.12000000000055,-1108.5800000000038,-559,-129,-129,184.89,33.73349999999865,-13.523500000002251,884,447,447,308.0,262.16549999999023,689.2245000000166
2014-10-13,0.046059942719998595,8.612072618839996,254179.55446839993,273536.75,1086120.7261883998,4140,-1091,-1091,101.33000200000001,203.47128179999845,-3357.6930727999998,-1149,-217,-217,64.46,42.53200000000079,2148.9979999999982,-230,-9,-9,544.99,10.385999999999763,2588.5139999999938,-430,-66,-66,185.49,15.312000000000332,991.9479999999983,437,225,225,309.87,94.38750000000113,-1911.1675000000043
2014-10-10,0.22916404679999652,8.56601267612,236661.69106819993,248199.37,1085660.1267612,5231,-785,-785,100.690002,147.97234299999522,-1923.9770320000302,-932,-112,-112,65.69,17.976000000000525,1229.744000000003,-221,-15,-15,557.72,10.822499999999536,3563.967499999998,-364,-33,-33,185.86,8.926500000000136,150.95349999999368,212,133,133,314.02,64.83749999999849,-729.0474999999993
2014-10-09,0.4951203262350003,8.336848629320004,212197.25434120002,231325.3,1083368.4862932,6016,-531,-531,101.540001,127.44007965000313,1588.982762349996,-820,-79,-79,66.66,17.06399999999997,587.3659999999957,-206,-18,-18,571.18,16.550999999999068,2353.409000000001,-331,-32,-32,189.12,9.584000000000014,955.8760000000083,79,73,73,321.49,43.69049999999844,-534.4304999999987
2014-10-08,0.9586333885000035,7.841728303085001,209659.33338984995,213665.93000000002,1078417.2830308499,6547,-122,-122,98.760002,20.679000000000613,13401.910885000025,-741,-68,-68,65.24,11.797999999999707,-1126.6279999999938,-188,-11,-11,565.57,7.44150000000011,-1634.1914999999979,-299,-29,-29,185.97,6.64099999999973,-1090.4510000000016,6,41,41,316.58,15.026500000000318,35.6935000000009
2014-10-07,-0.17364234389999894,6.883094914584998,199396.79914585,204884.12,1068830.94914585,6669,-135,-135,99.43,21.80252699999967,-5849.502938999978,-673,-49,-49,65.87,7.05599999999985,669.473999999992,-177,-14,-14,574.4,5.991999999999644,2361.678000000002,-270,-28,-28,187.77,5.852000000000249,857.687999999996,-35,17,17,319.43,5.550499999999784,224.23949999999888
2014-10-06,-0.07104465487,7.056737258484996,194167.28217284995,197925.16999999998,1070567.37258485,6804,-93,-93,99.949997,14.740490700000098,15.948951300000228,-624,-30,-30,66.0,4.739999999999782,-343.6799999999925,-163,-7,-7,578.8,2.35199999999993,-315.1220000000082,-242,-16,-16,189.69,3.0479999999998655,-76.2680000000008,-52,17,17,323.5,6.4854999999999,8.67450000000132
2014-10-03,-0.42866456030000133,7.127781913354995,192908.79844255003,193648.26,1071277.81913355,6897,-15,-15,99.440002,3.13499999999992,-1941.1881030000252,-594,-11,-11,64.74,2.095500000000064,-810.8155000000028,-156,-4,-4,573.05,2.117999999999847,-801.4379999999895,-226,-16,-16,188.11,2.831999999999971,-381.39199999999767,-69,22,22,320.36,10.14199999999978,-351.8119999999984
2014-10-02,0.3726825469749941,7.556446473654998,195342.38091254997,192353.81,1075564.4647365499,6912,53,53,99.269997,10.573513250000293,4961.3104697499575,-583,-30,-30,62.7,5.730000000000032,-932.4000000000018,-152,0,0,567.31,0.0,-275.120000000009,-210,-16,-16,187.66,4.48799999999992,57.951999999998314,-91,14,14,316.92,6.026999999999612,-84.91700000000426
2014-10-01,-0.7412020303399938,7.183763926680003,194935.78926679993,190688.88999999996,1071837.6392668001,6859,-74,-74,100.589996,11.137007399999527,-10791.607303399953,-553,-20,-20,64.1,3.0499999999998977,963.2300000000027,-152,-2,-2,576.01,0.9000000000000454,1378.0800000000047,-194,-13,-13,189.91,2.4050000000001033,514.6750000000046,-105,13,13,322.04,4.4979999999997515,523.6020000000019
