,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,C Position,C Order,C Filled Order,C Trade Price,C Cost to Trade,C PnL,MSFT Position,MSFT Order,MSFT Filled Order,MSFT Trade Price,MSFT Cost to Trade,MSFT PnL
2016-06-28,0.517480404269998,25.424311087989985,291486.4392878993,268292.93999999994,1254243.1108798995,2102,-62,-62,92.900002,11.005009300000363,3300.40454269999,-1515,89,89,144.78,27.14500000000111,-3474.0649999999837,641,79,79,678.97,43.52900000000172,6661.360999999978,-1176,217,217,39.81,36.13049999999952,-2629.7005000000017,1337,52,52,48.92,8.086000000000109,1316.8039999999971
2016-06-27,-0.08675488866000056,24.906830683719985,316660.3946731994,283776.64,1249068.3068371993,2164,-106,-106,93.0,21.25301060000053,-3006.695386599994,-1604,79,79,146.18,25.398499999999352,4963.351500000006,562,74,74,671.0,66.41500000000102,-3665.6550000000193,-1393,146,146,39.58,22.84899999999997,2617.531,1285,41,41,49.1,7.010999999999917,-1776.0809999999983
2016-06-24,0.10687349469000065,24.99358557237999,325296.48118379933,308732.67,1249935.8557237992,2270,22,22,92.910004,3.3440011000000824,-6062.1550530999975,-1683,-1,-1,149.97,0.24400000000000546,14737.455999999986,488,65,65,675.17,55.08750000000384,-11324.78749999999,-1539,-37,-37,40.63,5.605499999999897,6254.9245000000055,1244,26,26,49.81,3.7829999999999218,-2536.7029999999977
2016-06-23,-0.2867336819800045,24.88671207768999,353884.7152728994,328077.62,1248867.1207768996,2248,-76,-76,95.940002,13.452003799999638,1252.5766801999907,-1682,128,128,153.45,28.416000000001805,-4183.516000000013,423,73,73,697.45,35.69700000000073,1830.462999999985,-1502,225,225,43.51,31.38749999999927,-2891.6975000000007,1218,-26,-26,51.28,3.263000000000025,1124.8369999999936
2016-06-22,0.16844389342000596,25.17344575966999,367979.2706246994,350493.55999999994,1251734.4575966995,2324,-62,-62,96.25,11.376993799999536,-826.9395657999925,-1810,47,47,153.75,6.768000000000524,2052.6320000000433,350,58,58,699.06,37.00400000000063,314.0359999999993,-1727,131,131,42.87,17.946999999999875,403.0830000000041,1244,-35,-35,51.08,5.722499999999918,-258.3724999999946
2016-06-21,0.25409194226500087,25.005001866249987,385368.5091184994,365816.21,1250050.0186624995,2386,-27,-27,94.940002,4.779001349999871,1923.5754226500037,-1857,88,88,154.16,18.2599999999989,-883.7399999999931,292,53,53,698.4,29.335499999998024,373.2545000000103,-1858,143,143,43.17,23.380499999999667,-299.25050000000874,1279,20,20,50.2,2.799999999999983,1427.0799999999967
2016-06-20,-0.4551023790450028,24.750909923984985,406071.31406584935,384414.25,1247509.0992398495,2413,-71,-71,96.0,11.89249644999989,-519.32229045002,-1945,107,107,152.6,22.04199999999942,-3238.212000000007,239,36,36,698.77,40.26600000000062,181.5440000000032,-2001,241,241,43.46,33.61949999999922,-910.1195000000008,1259,-28,-28,50.64,3.654000000000099,-64.91400000000304
2016-06-17,-1.2461958483999998,25.206012303029986,407606.76806229935,407123.64,1252060.1230302993,2484,-4,-4,96.620003,0.7360000000000128,-5518.93848399999,-2052,-15,-15,150.96,3.2250000000001364,-1913.085000000014,203,-8,-8,708.65,6.155999999999767,-3803.7559999999976,-2242,178,178,42.44,26.966999999999505,-891.0469999999983,1287,-4,-4,50.41,0.5920000000000073,-335.13199999999745
2016-06-16,-0.1028693369499974,26.452208151429986,403251.3840502994,409639.62,1264522.0815142994,2488,102,102,96.449997,17.238025500000205,1073.232130500002,-2037,-76,-76,150.19,12.122000000001073,-823.4219999999924,211,-29,-29,714.91,11.121500000000106,-1933.5714999999884,-2420,60,60,41.61,8.759999999999962,-250.95999999999876,1291,48,48,49.52,5.8320000000001535,906.0280000000032
2016-06-15,-0.019003105174999053,26.55507748837999,395303.4272697994,399668.28,1265550.7748837995,2386,45,45,97.82,8.39250675000028,-788.1125517499838,-1961,-72,-72,151.46,12.20400000000036,761.7759999999911,240,-28,-28,719.0,15.889999999999237,160.5499999999958,-2480,39,39,42.3,7.838999999999965,-145.0989999999928,1243,67,67,49.78,8.475499999999908,-179.1455000000008
2016-06-14,0.31792191447499696,26.574080593554985,389168.7282765494,391049.58,1265740.8059355493,2341,89,89,97.32,17.88902224999986,264.8176447499936,-1889,-57,-57,151.28,12.026999999999429,403.55299999999846,268,-51,-51,716.48,27.871500000000744,-147.87150000000904,-2519,21,21,43.04,3.065999999999987,3022.2539999999894,1176,18,18,49.9,3.293999999999971,-363.5340000000026
2016-06-13,-0.1686963973249985,26.25615867907999,367723.5957987994,386771.36,1262561.5867907994,2252,155,155,98.690002,22.242461249999252,-3356.035973250018,-1832,-129,-129,151.63,22.38149999999944,1879.0385000000056,319,-61,-61,716.51,34.95299999999734,-546.8029999999815,-2540,-143,-143,43.23,19.448000000000196,1764.3420000000046,1158,71,71,49.58,10.68549999999997,-1427.5054999999957
2016-06-10,-0.12388226706000448,26.424855076404988,359748.7665700494,364714.41000000003,1264248.5507640494,2097,108,108,98.529999,19.061994599999867,-1617.641670599986,-1703,-39,-39,152.79,5.908500000000169,1757.671499999971,380,-36,-36,719.47,16.560000000000493,-3829.1200000000285,-2397,-85,-85,44.27,10.879999999999889,2586.889999999999,1087,35,35,51.05,4.392500000000034,-136.62250000000068
2016-06-09,0.31631959011000454,26.54873734346499,351413.9194566494,359354.0,1265487.3734346493,1989,191,191,98.5,27.50398090000055,1468.7264010999886,-1664,-48,-48,152.92,7.320000000000437,905.9600000000198,416,-23,-23,722.87,11.48849999999975,-11.118499999970755,-2312,-57,-57,45.18,7.410000000000065,1242.5300000000095,1052,12,12,52.0,1.5420000000000131,-442.90200000000186
2016-06-08,0.36884711082000143,26.23241775335499,360871.5739375494,351601.8,1262324.1775335495,1798,119,119,99.019997,17.314523800000764,-177.93889179999496,-1616,41,41,153.53,6.703500000000196,-1097.6234999999797,439,4,4,723.96,1.48600000000024,5074.843999999998,-2255,38,38,45.48,4.920999999999953,-47.741000000006906,1040,13,13,52.02,1.7095000000000156,-63.0695000000024
2016-06-07,-0.012247749760002237,25.863570642534985,366397.1381043493,358491.03,1258635.7064253492,1679,127,127,99.25,40.25897459999955,552.604002400002,-1657,24,24,153.31,4.332000000000017,-1012.452000000038,435,25,25,719.84,15.374999999999659,-54.1249999999917,-2293,73,73,46.04,11.132500000000146,425.5675000000066,1027,14,14,52.24,1.7220000000000455,-34.07200000000122
2016-06-06,-0.1783571052000022,25.875818392294985,394577.14857894933,364959.97,1258758.1839229492,1552,30,30,97.989998,4.2299999999999045,1095.5884480000163,-1681,139,139,153.09,23.21300000000101,217.94699999999088,410,59,59,724.91,32.24350000000086,-2557.773500000029,-2366,204,204,45.39,34.17000000000053,-862.2700000000038,1013,63,63,51.99,8.8829999999998,322.9370000000034
2016-06-03,0.21921214373500358,26.05417549749499,417076.3780189494,394912.1,1260541.7549749494,1522,67,67,97.790001,10.753496649999558,288.9519373499942,-1820,93,93,152.4,15.716999999998922,1196.7830000000256,351,43,43,729.27,23.327499999999805,-2803.797499999981,-2570,62,62,45.11,7.626000000000201,4168.293999999995,950,58,58,52.38,8.4100000000001,-658.1099999999982
2016-06-02,-0.44482449944500246,25.83496335375999,431181.83208259946,417270.54,1258349.6335375994,1455,91,91,97.599998,14.6054954499994,-1013.0424944499996,-1913,59,59,152.59,11.003500000000054,-1909.5935000000184,308,37,37,732.5,15.817499999999495,-1109.7675000000002,-2632,138,138,46.86,24.218999999999742,-92.13900000000297,892,75,75,52.64,9.412500000000072,-323.7025000000041
2016-06-01,-0.07964018457999637,26.279787853204986,458645.25989604945,430773.51999999996,1262797.8785320495,1364,98,98,99.019997,17.542009800000177,-1844.8243458000018,-1972,155,155,153.0,27.434999999999718,2512.825000000038,271,72,72,734.53,37.69199999999928,-377.4820000000089,-2770,55,55,46.04,7.122499999999931,-1002.8724999999927,817,93,93,52.44,13.577999999999943,-84.04799999999855
2016-05-31,-0.13881447068500072,26.359428037784987,497094.2291118494,458565.23000000004,1263594.2803778495,1266,97,97,99.599998,15.617004850000397,-563.2032068500035,-2127,210,210,152.56,29.189999999997326,-1884.6900000000094,199,69,69,731.74,41.19299999999705,631.2270000000119,-2825,203,203,46.88,26.288499999999747,-58.938500000006314,724,72,72,52.26,9.179999999999733,487.46000000000026
2016-05-27,-0.09768311990000202,26.49824250846999,524432.8174226993,498231.32,1264982.4250846994,1169,175,175,99.440002,35.78753500000069,63.81580099999671,-2337,157,157,152.35,27.16100000000118,-947.831000000014,130,76,76,724.01,38.19000000000242,1080.369999999994,-3028,50,50,46.24,7.6250000000000995,-1437.2849999999967,652,101,101,51.92,13.23099999999988,264.0989999999998
2016-05-26,0.13341505420999977,26.595925628369987,575060.1423076993,522111.93999999994,1265959.2562836993,994,174,174,99.68,31.58097390000003,743.240542100002,-2494,221,221,151.55,61.76949999999784,-1901.329500000001,54,83,83,722.87,40.71149999999788,96.38850000000146,-3078,138,138,47.04,23.52900000000037,2517.410999999994,551,94,94,51.93,12.690000000000348,-121.55999999999885
2016-05-25,-1.1436730799999981,26.46251057415999,595360.0232815993,583830.22,1264625.1057415993,820,220,220,98.66999799999999,35.75,1205.251699999999,-2715,-6,-6,148.93,1.1610000000000356,-9174.140999999987,-29,56,56,720.76,45.10800000000163,-232.84799999999788,-3216,-216,-216,46.19,31.10399999999934,-3433.1039999999944,457,89,89,51.92,14.72950000000001,198.11049999999742
2016-05-24,-0.6778113067599983,27.606183654159988,610234.1153415993,600559.44,1276061.8365415994,600,223,223,97.220001,39.24804459999905,666.5829323999995,-2709,-113,-113,146.88,18.58850000000108,-4178.018499999981,-85,64,64,706.86,29.76000000000058,-1544.6900000000028,-3000,-295,-295,45.45,38.49750000000104,-2188.1974999999998,368,134,134,50.7,18.08999999999954,466.2100000000011
2016-05-23,0.17005887144999812,28.283994960919987,623172.4896091993,607969.2300000001,1282839.949609199,377,190,190,95.870003,27.645028499999086,305.02421450000475,-2596,-4,-4,147.61,0.7920000000000528,1246.7279999999735,-149,44,44,706.53,35.33199999999888,925.4080000000027,-2705,-301,-301,44.85,43.795499999999095,-626.8955000000005,234,96,96,50.6,13.535999999999696,-149.6759999999992
2016-05-20,-0.7357801632249968,28.113936089469988,638373.7607076993,626591.42,1281139.3608946993,187,195,195,94.639999,29.932490250000512,75.00786774999817,-2592,-93,-93,145.71,23.110500000001185,-5964.010499999984,-193,56,56,701.62,31.36000000000204,-1922.2199999999914,-2404,-306,-306,45.42,52.479000000000106,442.3210000000085,138,101,101,50.48,14.139999999999915,11.100000000000037
2016-05-19,0.9032587306999961,28.84971625269499,643750.3925189493,631849.229976,1288497.1625269493,-8,201,201,94.639999,33.366000000000504,-46.566193000002535,-2499,-213,-213,146.48,44.30400000000087,5795.105999999988,-249,37,37,702.36,23.99449999999963,1705.1854999999862,-2098,-248,-248,45.6,54.43600000000053,1577.9839999999904,37,96,96,50.47,13.632000000000154,0.8780000000000996
2016-05-18,-0.30534104199999906,27.94645752199499,639700.2831299495,646535.7495820001,1279464.5752199492,-209,160,160,94.160004,29.519960000000992,-360.3509199999997,-2286,-166,-166,147.99,34.9430000000003,1472.1569999999936,-286,9,9,703.67,8.734499999999935,-100.0944999999929,-1850,-226,-226,43.75,34.804000000000464,-4038.0039999999913,-59,68,68,50.48,11.458000000000016,-27.11800000000019
2016-05-17,0.532439225350001,28.251798563994992,638606.5726879495,633979.2292620001,1282517.9856399496,-369,150,150,94.550003,35.54997749999927,7.85875350000174,-2120,-72,-72,149.21,16.379999999999836,3060.8200000000174,-295,11,11,715.99,8.15649999999946,3024.0434999999975,-1624,-193,-193,43.07,24.70399999999975,-933.3440000000064,-127,52,52,51.72,8.345999999999872,165.01400000000015
